,Id,Nummer,Titels,Initialen,Tussenvoegsel,Achternaam,Voornamen,Roepnaam,Geslacht,Functie,Geboortedatum,Geboorteplaats,Geboorteland,Overlijdensdatum,Overlijdensplaats,Woonplaats,Land,ContentType,ContentLength,GewijzigdOp,ApiGewijzigdOp,Verwijderd
55,99fa9b73-d081-4f5e-9043-484e231f1a3c,2536.0,,J.P.,,Laurier,,,man,Oud Kamerlid,1949-11-15T00:00:00+01:00,Leiden,,,,Leiden,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.3072902Z,False
56,81d52b29-362b-4536-af30-487c9c29c9f0,,,,,,,,,,,,,,,,,,,,,
57,4017fb3f-a6d5-438f-80bb-487f1dd27629,856.0,mr. drs.,J.M.,de,Vries,Jan Marinus,Jan,man,Oud Kamerlid,1965-07-23T00:00:00+02:00,Goudriaan,,,,Goudriaan,NL,image/jpeg,30894.0,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5063328Z,False
58,c34a2972-8cc1-4129-a656-4888978655a3,874.0,mr.ir.,H,,Heijne Makkreel,,,man,Oud Kamerlid,1931-07-30T00:00:00+02:00,Rotterdam,,,,Aerdenhout,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.4282067Z,False
59,5aef1bfb-34d0-47c5-bca9-488cceb993d8,1230.0,,MM,van der,Burg,,,vrouw,Oud Kamerlid,1945-08-06T00:00:00+02:00,Almelo,,,,Utrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.7100918Z,False
60,c5d7bcb9-fab4-4182-b0cf-489365b3934a,668.0,,LJJ,,Duyn,,,man,Oud Kamerlid,1944-12-18T00:00:00+01:00,Beemster,,,,Purmerend,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.6772369Z,False
61,6ee0c1cf-f0e7-4fa3-818a-48a49aef5f97,1191.0,,APHRC,van der,Borch van Verwolde,,,man,Oud Kamerlid,1842-04-01T00:00:00+02:00,-,,1919-05-11,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.6632246Z,False
62,1d4b5617-98da-409c-afda-48bc097f51e4,2541.0,,M.,,Smits,Manja,Manja,vrouw,Oud Kamerlid,1985-05-27T00:00:00+02:00,-,,,,Den Haag,NL,image/jpeg,22655.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.3385451Z,False
63,96b6dd1e-05b2-4bd9-8678-48ea1a2d7b93,1769.0,,A,,Moens,,,man,Oud Kamerlid,1827-04-15T00:00:00+02:00,-,,1899-06-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9303268Z,False
64,a9d7104a-0aa4-44b4-b35f-48f25a16b9a6,,,,,,,,,,,,,,,,,,,,,
65,17b091f4-1f68-4684-bc52-48f6ec82898f,701.0,drs.,FJW,,Gijzels,,,man,Oud Kamerlid,1911-11-24T00:00:00+01:00,Sittard,,1977-04-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7397292Z,False
66,0f085a35-b6e9-49ce-b854-4905952ffb48,,,,,,,,,,,,,,,,,,,,,
67,7b980687-efaa-4751-9d63-49134656d6d4,452.0,ir.,PK,ter,Veer,Pieter,Pieter,man,Oud Kamerlid,1944-12-22T00:00:00+01:00,Zuidhorn,,,,Groningen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.816883Z,False
68,8658804a-6ad3-4bc4-b1f5-49153b23e9c0,1470.0,,BZNJ,,Heemskerk,,,man,Oud Kamerlid,1811-02-16T00:00:00+01:00,-,,1880-12-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
69,3c292825-7252-4933-a94d-49157fee1ab0,,,,,,,,,,,,,,,,,,,,,
70,64d7066d-3ead-4ea3-94e9-49222da74352,2183.0,,O,van,Wassenaer van Catwijck,,,man,Oud Kamerlid,1823-12-26T00:00:00+01:00,-,,1887-11-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.5094403Z,False
71,b2455ebb-8db2-44f1-aa5a-49399a5e138c,2276.0,,V.M.C.,van,Geen,Vivien Marie Constance,,vrouw,Oud Kamerlid,1946-11-04T00:00:00+01:00,Den Haag,,,,Utrecht,NL,image/jpeg,4572.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.3692793Z,False
72,0f2281f0-e883-48ad-b899-495a45c7a960,91.0,mr.,FJH,,Bachg,,,man,Oud Kamerlid,1902-09-05T00:00:00+02:00,Groningen,,1994-08-09,Breda,Breda,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2217031Z,False
73,e6cc253d-14cb-437b-be88-4966f5fcb1f5,2488.0,,R.M.,,Leijten,Renske Maria,Renske,vrouw,Tweede Kamerlid,1979-03-17T00:00:00+01:00,Leiden,Nederland,,,Haarlem,NL,image/jpeg,34946.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.2447921Z,False
74,009cebc6-b73a-4f94-ad50-4977e6b44803,,,,,,,,,,,,,,,,,,,,,
75,30d9b2a7-b946-4420-916e-4988f0edf57a,,,,,,,,,,,,,,,,,,,,,
76,57826eec-e21d-4ba9-aaa2-499d1dd8e9a3,555.0,mr.,HCJM,,Kronenburg,,,man,Oud Kamerlid,1924-03-22T00:00:00+01:00,Nederlangbroek,,2000-06-30,Breda,Breda,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.332592Z,False
77,fa81f20f-ea16-4c00-bfcb-49a08695dae0,1259.0,ir.,J.R.V.A.,,Dijsselbloem,Jeroen,Jeroen,man,Oud Kamerlid,1966-03-29T00:00:00+02:00,Eindhoven,Nederland,,,Wageningen,NL,image/jpeg,33889.0,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.5230146Z,False
78,032605ba-e1f1-4c1a-8b56-49b7e4365a65,1726.0,,MJ,de,Man,,,man,Oud Kamerlid,1788-06-23T00:00:00+02:00,-,,1854-12-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9459476Z,False
79,87940d8c-0e17-4050-88a9-49c444ea9f87,475.0,drs.,H,,Wiebenga,,,man,Oud Kamerlid,1917-03-19T00:00:00+01:00,Rotterdam,,2005-03-27,Arnhem,Oosterbeek,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.9418854Z,False
80,00e0e3d2-57b8-4775-84e4-49d18c017841,2358.0,mr.,J.P.H.,,Donner,Jan Pieter Hendrik,Piet Hein,man,Oud Kamerlid,1948-10-20T00:00:00+02:00,Amsterdam,,,,Den Haag,NL,image/jpeg,26339.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.4630311Z,False
81,cb6fa5c1-da68-4014-b874-49db0d3dd5fa,,,,,,,,,,,,,,,,,,,,,
82,8184e995-bf91-4cef-89e8-49dc07d323c3,1137.0,,JJ,van,Berkhout-Teding,,,man,Oud Kamerlid,1814-12-04T00:00:00+01:00,-,,1880-07-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4444223Z,False
83,cb72348b-e849-480e-bf08-49f1325441e4,359.0,mr.dr.,JT,van den,Berg,Jacobus Teunis,Koos,man,Oud Kamerlid,1942-09-18T00:00:00+02:00,'s-Gravenhage,Nederland,2020-04-21,,Nunspeet,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:39.9726774Z,False
84,49183ce0-e745-47f0-9249-49fbd195dadc,149.0,,HJ,,Hoekstra,Hendrik Johan,Henk,man,Oud Kamerlid,1924-06-17T00:00:00+02:00,Amsterdam,,2009-04-10,Laren,Huizen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2060771Z,False
85,5b6e965d-b8b3-4a2c-8fa0-4a0947b4a158,,,,,,,,,,,,,,,,,,,,,
86,4318764b-2341-46c3-8269-4a22ae2c0973,495.0,mr.,EA,,Haars,,,vrouw,Oud Kamerlid,1913-09-01T00:00:00+02:00,Lochem,,1997-06-03,Breukelen,Breukelen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8637576Z,False
87,d00ea7f4-543e-476d-8bf4-4a2d27870557,139.0,mr.,JN,,Scholten,Jan Nico,,man,Oud Kamerlid,1932-06-04T00:00:00+02:00,Dalen,,,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2842038Z,False
88,42e56df9-2e3a-4f18-a4b5-4a3578657cc8,39.0,drs.,DF,van der,Mei,Durk Frederik,Durk,man,Oud Kamerlid,1924-10-13T00:00:00+02:00,Brummen,Nederland,2018-02-02,Zutphen,Vorden,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:24.0809274Z,False
89,bd954447-a92c-4899-a9a8-4a58569fd4d2,2505.0,dr. mr.,M.M.,van,Toorenburg,Madeleine Melisande,Madeleine,vrouw,Tweede Kamerlid,1968-05-10T00:00:00+02:00,Den Haag,Nederland,,,Rosmalen,NL,image/jpeg,31745.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.2760377Z,False
90,21a0d5d0-4c37-4049-8447-4a5e30e1e608,160.0,,F,,Moor,,,man,Oud Kamerlid,1940-12-25T00:00:00+01:00,Hoek van Holland,,2008-01-13,,Hoek van Holland,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2217031Z,False
91,4aa231a5-6799-4761-a1ed-4a654038e2ea,,,,,,,,,,,,,,,,,,,,,
92,1c3f3f71-86f6-4c34-b338-4a731cf0ebd2,533.0,drs.,EL,,Berg,,,man,Oud Kamerlid,1932-09-19T00:00:00+02:00,Deventer,,,,Ede (Gld.),NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3482113Z,False
93,cd287ab0-0065-4eb8-aa8f-4a8106fa78b6,,,,,,,,,,,,,,,,,,,,,
94,a65a121d-6624-4ad7-a7da-4a841903b922,1438.0,,RS,van der,Gronden,,,man,Oud Kamerlid,1788-10-31T00:00:00+01:00,-,,1845-05-08,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:15.1485218Z,False
95,718d4317-08c3-49cf-8955-4a94138b327c,346.0,drs.,TJ,,Westerhout,,,man,Oud Kamerlid,1922-03-19T00:00:00+01:00,Utrecht,,1987-02-03,,Vlissingen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0351774Z,False
96,5733538b-3bf4-4361-8014-4aaa35c8d01c,683.0,,TBM,van,Eupen,,,man,Oud Kamerlid,1909-10-20T00:00:00+02:00,Boekel,,1965-03-11,Boekel,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7709855Z,False
97,6ae4ca35-7f15-4602-b593-4ab19e97696a,918.0,,WP,,Keur,Willem Pieter,Willem,man,Oud Kamerlid,1950-04-28T00:00:00+02:00,Rozenburg,,,,Nagele,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6157088Z,False
98,617a218c-2244-46af-9079-4abdd360ab1a,567.0,,JH,,Jansen,,,man,Oud Kamerlid,1917-01-18T00:00:00+01:00,Utrecht,,1976-03-05,Amsterdam,Bergen op Zoom,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3482113Z,False
99,8e4a4785-c5b7-4c30-8734-4acdd8ff44e9,482.0,,S,van,Veenendaal-van Meggelen,,,vrouw,Oud Kamerlid,1918-04-07T00:00:00+02:00,Strijp,,2005-09-22,,Beek en Donk,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8481347Z,False
100,6b9deb78-f336-438b-bf43-4ad1d2030124,2734.0,,F.E.,van,Kappen (VVD),Frank,Frank,man,Eerste kamerlid,1941-08-04T00:00:00+02:00,Semarang (Ned.-Indië),,,,Doorn,NL,image/jpeg,30036.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.917174Z,False
101,efde7d90-55aa-49ef-ad2c-4ae2b0e019c8,1309.0,,PF,,Fruytier,,,man,Oud Kamerlid,1852-02-01T00:00:00+01:00,-,,1929-06-20,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8355572Z,False
102,967b6dd9-1bc0-4518-b589-4aee194fa87e,1586.0,,WM,de,Jonge van Campens Niewland,,,man,Oud Kamerlid,1786-03-29T00:00:00+02:00,-,,1858-09-11,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4610747Z,False
103,56b43e58-7e13-4aac-99e0-4af0d52b2f2b,45770.0,,A.J.A.,,Beukering (FvD),Toine,Toine,man,Eerste kamerlid,1958-11-28T00:00:00+01:00,Den Bosch,Nederland,,,,,,,2020-11-20T13:29:40+01:00,2020-11-20T12:44:16.6208087Z,False
104,693c5ab7-2b98-44af-89b0-4af108e5f9a1,,,,,,,,,,,,,,,,,,,,,
105,dd234218-e5aa-46bf-badb-4b23471e865d,1473.0,,FJJ,van,Heemstra,,,man,Oud Kamerlid,1811-07-13T00:00:00+02:00,-,,1878-02-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
106,646670e9-ee38-427f-be8f-4b28172e23f8,,,,,,,,,,,,,,,,,,,,,
107,dfc0f3cc-7f5f-47b8-a496-4b29b4148dbc,1558.0,,JJ,,Huyttens Kerremans,,,man,Oud Kamerlid,1779-03-08T00:00:00+01:00,-,,1836-08-20,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3516947Z,False
108,ad415df1-4a40-4e3c-aea1-4b3a743ebeb8,46.0,mr.dr.,C,,Berkhouwer,,,man,Oud Kamerlid,1919-03-19T00:00:00+01:00,Alkmaar,,1992-10-05,,Heiloo,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:24.0340491Z,False
109,18a2abad-ca7f-44d2-9bda-4b4449d1ec9b,104.0,,MW,,Schakel,,,man,Oud Kamerlid,1917-07-17T00:00:00+02:00,Meerkerk,,1997-11-13,Gorinchem,Noordeloos,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.1591972Z,False
110,55913765-c59e-4ba8-8fc7-4b73c2ce5e3e,,,,,,,,,,,,,,,,,,,,,
111,75c8786e-c5c2-4d12-95ff-4b804234f062,2729.0,,M.,de,Graaf,Machiel,Machiel,man,Tweede Kamerlid,1969-06-26T00:00:00+02:00,Den Haag,Nederland,,,Den Haag,NL,image/jpeg,29643.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.7921762Z,False
112,97946e78-ef28-4301-80a9-4b91fa3c727a,920.0,mr.,OPG,,Vos,Otto,Otto,man,Oud Kamerlid,1955-03-06T00:00:00+01:00,Voorburg,,,,Driehuis N-H,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5375818Z,False
113,89d8bd40-3dbb-4fff-a09d-4b9f1839fc1d,,,,,,,,,,,,,,,,,,,,,
114,848d679a-0bfb-4a8b-a9b6-4ba12183f0fc,1416.0,,A,,Gildemeester,,,man,Oud Kamerlid,1828-08-21T00:00:00+02:00,-,,1901-03-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.9293131Z,False
115,14a5b71d-53b5-49a6-bc11-4bc5238d6d70,43.0,,CN,van,Dis,,,man,Oud Kamerlid,1893-08-23T00:00:00+02:00,Huis ter Heide (Utrecht),,1973-01-05,'s-Gravenhage,'s-Gravenhage,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:24.0340491Z,False
116,38946f64-ecd2-4082-8a12-4bd85078b6ca,2216.0,,JBMJ,,Willebois van der Does,,,man,Oud Kamerlid,1810-03-21T00:00:00+01:00,-,,1891-09-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.5250666Z,False
117,5f3bc974-375a-4b23-8e9c-4c21c591ecbc,,,,,,,,,,,,,,,,,,,,,
118,1443fb43-3c62-4c61-89eb-4c43b32188c2,226.0,,RLO,,Linschoten,,,man,Oud Kamerlid,1956-04-17T00:00:00+02:00,Apeldoorn,,,,Eemnes,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:24.8474526Z,False
119,4835daad-069b-4f7a-b8c1-4c5c3ae520f5,1728.0,,JBCEM,de,Marchant et d'Ansembourg,,,man,Oud Kamerlid,1850-01-27T00:00:00+01:00,-,,1915-08-07,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:20.9928259Z,False
120,e7789c58-d9bc-45bd-a4e9-4c6920784b50,185.0,drs.,L.S.,,Groenman,,Louise,vrouw,Oud Kamerlid,1940-06-29T00:00:00+02:00,Meppel,,,,Groningen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.4717069Z,False
121,73d7c5be-ef40-418c-a663-4c7088a8fdfa,419.0,mr.,RJ,,Nelissen,Roelof,Roelof,man,Oud Kamerlid,1931-04-04T00:00:00+02:00,Hoofdplaat,Nederland,,,Laren (N-H),NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.816883Z,False
122,f98ca770-661a-409a-b49f-4c81266d8597,45289.0,,R.A.,,Janssen (SP),Rik,Rik,man,Eerste kamerlid,1957-12-30T00:00:00+01:00,Arnhem,Nederland,,,Wassenaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.9640544Z,False
123,6b2c7e0a-ba9d-4672-b6ed-4c8aa57009f5,1322.0,,WJ,van,Brienen van de Groote Lindt,,,man,Oud Kamerlid,1760-12-31T00:00:00+01:00,-,,1839-10-10,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.7886846Z,False
124,78e751ca-433a-4fc1-b7d4-4c8d60475410,237.0,,J,,Fortanier-de Wit,,,vrouw,Oud Kamerlid,1907-04-19T00:00:00+02:00,'s-Gravenhage,,1993-12-23,Velsen zuid                        ,Velsen Zuid,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:29.9100263Z,False
125,cf3d29cd-3471-4b9c-8699-4ca5fc0dd05f,1707.0,,LC,,Luzac,,,man,Oud Kamerlid,1786-08-01T00:00:00+02:00,-,,1861-02-18,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8521575Z,False
126,e36a5592-f84f-4cdf-a659-4cc6459d1c02,,,,,,,,,,,,,,,,,,,,,
127,c1c11045-81c6-43a3-96e4-4cc6d5f2fbb4,2426.0,mr.,F.,,Koşer Kaya,Fatma,Fatma,vrouw,Oud Kamerlid,1968-02-20T00:00:00+01:00,Çarsamba,Turkije,,,Den Haag,NL,image/jpeg,22410.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6818267Z,False
128,d0db4efb-49c7-4ccd-bf42-4cea0ed4ae95,1460.0,,AFK,,Hartogh,,,man,Oud Kamerlid,1844-12-29T00:00:00+01:00,-,,1901-02-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3829423Z,False
129,4202597f-63e9-4eef-b104-4cebf1f1b978,2111.0,,JA,,Veraart,,,man,Oud Kamerlid,1886-01-26T00:00:00+01:00,-,,1955-01-15,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2906858Z,False
130,587984e4-9254-496c-a9f8-4cf309c43d54,1600.0,,PJ,de,Kanter,,,man,Oud Kamerlid,1868-03-17T00:00:00+01:00,-,,1953-05-16,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3829423Z,False
131,9c4710f5-fb0b-42cc-9d53-4cf5dfe6e27c,2446.0,drs.,A.G.,,Wolbert,Agnes Geziena,Agnes,vrouw,Oud Kamerlid,1958-08-20T00:00:00+02:00,Oldenzaal,Nederland,,,Zutphen,NL,image/jpeg,23853.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6974583Z,False
132,62417b88-1fb2-4fa6-93a6-4cf7ea2570ff,1712.0,,JEN,van,Lynden van Hoevelaken,,,man,Oud Kamerlid,1766-09-22T00:00:00+02:00,-,,1841-01-16,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8990355Z,False
133,83a1ccbf-fe6a-4f7a-a0d0-4cf90337ab90,2608.0,,M.A.,,Berndsen-Jansen,Magdalena Adriaantje,Magda,vrouw,Oud Kamerlid,1950-05-04T00:00:00+02:00,Leiden,,,,Burdaard,NL,image/jpeg,22524.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4635816Z,False
134,e1d297c3-6b25-4b53-ae12-4d3f2644791c,1143.0,,JGS,,Bevers,,,man,Oud Kamerlid,1852-09-23T00:00:00+02:00,-,,1909-01-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4131722Z,False
135,99eed493-ed52-4d5a-bb7b-4d40c4c48974,2173.0,,TH,van der,Waerden,,,man,Oud Kamerlid,1876-08-21T00:00:00+02:00,-,,1940-06-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.3219325Z,False
136,088966fd-a855-4ef6-82d6-4d5158483491,1324.0,,S,,Brouwer,,,man,Oud Kamerlid,1793-02-08T00:00:00+01:00,-,,1856-07-30,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8199379Z,False
137,bf78bd37-6bf6-4bb7-b6f5-4d6b7afa0f3c,1387.0,,WE,,Engelen,,,man,Oud Kamerlid,1817-02-02T00:00:00+01:00,-,,1879-04-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8199379Z,False
138,86b3d554-1f91-41cc-8e22-4d83a4a9f245,,,,,,,,,,,,,,,,,,,,,
139,9558310b-8a95-45a7-a0d4-4d9d425f085a,1539.0,,JCR,van,Hoorn van Burgh,,,man,Oud Kamerlid,1790-05-02T00:00:00+02:00,-,,1862-05-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
140,7f6cd035-f0e7-4d76-884f-4d9fdd89b4d6,467.0,,S,van der,Ploeg,,,man,Oud Kamerlid,1920-05-24T00:00:00+02:00,Bergum,,1976-01-13,Groningen,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8950098Z,False
141,72195b9e-ee4d-4f99-b67a-4dae04a2ed70,1899.0,,ERH,,Regout,,,man,Oud Kamerlid,1863-06-04T00:00:00+02:00,-,,1913-01-18,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6651733Z,False
142,6ea0623c-6aaa-4974-9265-4db1a2c646a9,1667.0,,CHAJ,,Lecocq,,,man,Oud Kamerlid,1775-09-03T00:00:00+02:00,-,,1846-12-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8209078Z,False
143,e64c0303-18ed-448d-948e-4db4816c952f,1903.0,,BW,,Rengers van Welderen,,,man,Oud Kamerlid,1777-03-29T00:00:00+01:00,-,,1823-09-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6339201Z,False
144,8fc2e34b-1dbd-49b0-b35a-4db4f6296b89,488.0,mr.,H,van den,Broek,,,man,Oud Kamerlid,1936-12-11T00:00:00+01:00,Parijs,,,,Wassenaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8637576Z,False
145,e59ce6b1-7508-4e47-80b3-4dea7b1ab850,2432.0,mr,J.M.,,Lenards,Jan Marcus,Janmarc,man,Oud Kamerlid,1955-01-07T00:00:00+01:00,Den Helder,Nederland,,,Emmeloord,NL,image/jpeg,3238.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6974583Z,False
146,7258fe17-3fa0-4cd5-b505-4df00fed3ceb,,,,,,,,,,,,,,,,,,,,,
147,1e703090-8854-4418-958d-4e204864d794,274.0,prof. dr,JC,,Terlouw,Jan,,man,Oud Kamerlid,1931-11-15T00:00:00+01:00,Kamperveen,,,,Twello,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0195529Z,False
148,a2a387ac-19d5-4ec3-8a73-4e207ac137c6,1110.0,,J,,Bakker,,,man,Oud Kamerlid,1873-07-03T00:00:00+02:00,-,,1956-09-27,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.3194216Z,False
149,1fdf1475-c4bb-4175-835e-4e2785b6826b,2560.0,,M.J.,,Cohen,Marius Job,Job,man,Oud Kamerlid,1947-10-18T00:00:00+02:00,Haarlem,,,,Amsterdam,NL,image/jpeg,22392.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.3698324Z,False
150,fb6d5616-2e58-4521-8b35-4e381a687fd6,2102.0,,CJ,van der,Veen,,,man,Oud Kamerlid,1796-06-18T00:00:00+02:00,-,,1863-04-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2594345Z,False
151,e47fd9ea-fcc5-4997-af9b-4e785bb67c57,1018.0,,AB,,Harrewijn,Ab,Ab,man,Oud Kamerlid,1954-11-22T00:00:00+01:00,Giessen-Nieuwkerk,,2002-05-13,Utrecht,Utrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.8501602Z,False
152,caa7c201-f657-4ca2-bc34-4e7aead35a73,849.0,,I,,Tigchelaar-Melsert (AC),,,vrouw,Oud Kamerlid,1952-07-13T00:00:00+02:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5532045Z,False
153,c3009c73-3134-4c57-86a2-4e8175251bcb,,,,,,,,,,,,,,,,,,,,,
154,f9c4e171-f442-4a14-8b5b-4e8ec0370359,1889.0,,W,van,Ravesteyn,,,man,Oud Kamerlid,1876-10-15T00:00:00+02:00,-,,1970-06-11,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.5870434Z,False
155,c67210f3-5d45-4f39-aa56-4eb1fb9168f8,,,,,,,,,,,,,,,,,,,,,
156,658bb08f-3688-4dfa-9b55-4ec2288e33f1,,,,,,,,,,,,,,,,,,,,,
157,5d8831e1-2f89-445a-91b8-4ec8933a7424,1107.0,,CHFR,,Baesen,,,man,Oud Kamerlid,1759-02-24T00:00:00+01:00,-,,1818-04-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.1944186Z,False
158,5d54939f-2da7-4ca6-b159-4ef344336b21,4975.0,drs.,L.,van,Raan,Lammert,Lammert,man,Tweede Kamerlid,1962-02-03T00:00:00+01:00,Harlingen,Nederland,,,Amsterdam,NL,image/jpeg,39506.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:21.0578386Z,False
159,fb142883-bb0b-4dc8-9d4f-4f0cbc3d3f81,1512.0,,JJTH,,Hoekstra ten Broecke,,,vrouw,Oud Kamerlid,1901-12-17T00:00:00+01:00,-,,1981-08-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3204423Z,False
160,8365e7eb-fc4d-469e-857b-4f3cf30ffe59,1527.0,,J,op den,Hooff,,,man,Oud Kamerlid,1795-03-05T00:00:00+01:00,-,,1855-09-21,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3985685Z,False
161,21da8f1a-e1c4-4e74-b88b-4f48dbe7198b,,,,,,,,,,,,,,,,,,,,,
162,64e2aec8-6861-45ff-b009-4f5f4877f6a2,1874.0,,JHJ,,Quarles van Ufford,,,man,Oud Kamerlid,1855-07-02T00:00:00+02:00,-,,1917-04-27,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.5870434Z,False
163,95b979e4-888d-402d-8167-4f817cea413b,2483.0,dr.,P.,,Ulenbelt,Paul,Paul,man,Oud Kamerlid,1952-04-01T00:00:00+02:00,Haaksbergen,Nederland,,,Leiden,NL,image/jpeg,4103.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:15.260413Z,False
164,b431c977-1550-4ced-ae21-4f98b2410597,818.0,mr.,AP,,Spaanderman,,,man,Oud Kamerlid,1924-10-10T00:00:00+02:00,Katwijk,,,,Dordrecht,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.4750828Z,False
